source,target,weight,color
143,94,2,tab:brown
143,108,4,tab:brown
143,118,2,tab:brown
143,128,2,tab:brown
143,143,2,tab:brown
144,11,6,tab:brown
144,13,5,tab:brown
144,15,2,tab:brown
144,21,1,tab:brown
144,24,4,tab:brown
144,25,3,tab:brown
144,27,6,tab:brown
144,28,1,tab:brown
144,30,2,tab:brown
144,31,2,tab:brown
144,38,4,tab:brown
144,41,3,tab:brown
144,42,5,tab:brown
144,43,5,tab:brown
144,50,1,tab:brown
144,59,3,tab:brown
144,64,3,tab:brown
144,65,4,tab:brown
144,66,3,tab:brown
144,72,1,tab:brown
144,76,3,tab:brown
144,84,2,tab:brown
144,86,2,tab:brown
144,91,1,tab:brown
144,92,1,tab:brown
144,101,3,tab:brown
144,108,2,tab:brown
144,139,2,tab:brown
144,143,7,tab:brown
144,145,3,tab:brown
144,147,1,tab:brown
144,150,1,tab:brown
144,154,5,tab:brown
144,157,1,tab:brown
144,179,1,tab:brown
145,6,1,tab:brown
145,11,1,tab:brown
145,13,2,tab:brown
145,15,2,tab:brown
145,21,2,tab:brown
145,25,3,tab:brown
145,27,4,tab:brown
145,28,2,tab:brown
145,30,2,tab:brown
145,31,1,tab:brown
145,33,1,tab:brown
145,38,5,tab:brown
145,42,4,tab:brown
145,43,4,tab:brown
145,47,1,tab:brown
145,56,1,tab:brown
145,59,5,tab:brown
145,63,2,tab:brown
145,64,2,tab:brown
145,65,2,tab:brown
145,66,2,tab:brown
145,76,1,tab:brown
145,84,1,tab:brown
145,94,1,tab:brown
145,95,2,tab:brown
145,101,2,tab:brown
145,108,2,tab:brown
145,118,3,tab:brown
145,119,1,tab:brown
145,138,1,tab:brown
145,139,2,tab:brown
145,143,2,tab:brown
145,144,1,tab:brown
146,0,6,tab:blue
146,1,3,tab:blue
146,2,1,tab:blue
146,4,1,tab:blue
146,5,3,tab:blue
146,12,1,tab:blue
146,18,3,tab:blue
146,23,3,tab:blue
146,32,8,tab:blue
146,36,3,tab:blue
146,37,1,tab:blue
146,39,6,tab:blue
146,40,2,tab:blue
146,57,1,tab:blue
146,68,1,tab:blue
146,74,2,tab:blue
146,80,3,tab:blue
146,88,3,tab:blue
146,97,1,tab:blue
146,98,7,tab:blue
146,99,2,tab:blue
146,102,1,tab:blue
146,117,3,tab:blue
146,119,2,tab:blue
146,124,1,tab:blue
146,126,4,tab:blue
146,127,2,tab:blue
146,131,9,tab:blue
146,141,3,tab:blue
146,175,1,tab:blue
146,183,1,tab:blue
147,7,1,tab:brown
147,9,2,tab:brown
147,11,2,tab:brown
147,13,1,tab:brown
147,15,3,tab:brown
147,21,3,tab:brown
147,24,4,tab:brown
147,25,7,tab:brown
147,26,1,tab:brown
147,27,6,tab:brown
147,28,1,tab:brown
147,30,3,tab:brown
147,41,1,tab:brown
147,43,2,tab:brown
147,47,1,tab:brown
147,48,3,tab:brown
147,50,2,tab:brown
147,59,6,tab:brown
147,64,1,tab:brown
147,65,3,tab:brown
147,66,2,tab:brown
147,76,8,tab:brown
147,86,3,tab:brown
147,92,2,tab:brown
147,94,2,tab:brown
147,95,1,tab:brown
147,108,1,tab:brown
147,128,2,tab:brown
147,138,2,tab:brown
147,139,2,tab:brown
147,143,2,tab:brown
147,144,2,tab:brown
147,147,1,tab:brown
147,154,1,tab:brown
147,157,1,tab:brown
148,16,2,tab:purple
148,34,5,tab:purple
148,36,1,tab:purple
148,45,6,tab:purple
148,49,4,tab:purple
148,51,2,tab:purple
148,69,8,tab:purple
148,81,1,tab:purple
148,83,5,tab:purple
148,85,3,tab:purple
148,93,2,tab:purple
148,111,4,tab:purple
148,125,3,tab:purple
148,140,5,tab:purple
148,153,4,tab:purple
148,156,2,tab:purple
148,163,3,tab:purple
148,168,5,tab:purple
148,169,1,tab:purple
148,170,4,tab:purple
148,173,3,tab:purple
149,9,6,tab:brown
149,13,1,tab:brown
149,26,2,tab:brown
149,28,5,tab:brown
149,30,4,tab:brown
149,31,6,tab:brown
149,38,4,tab:brown
149,41,6,tab:brown
149,42,4,tab:brown
149,43,6,tab:brown
149,48,4,tab:brown
149,50,2,tab:brown
149,62,1,tab:brown
149,64,4,tab:brown
149,65,2,tab:brown
149,66,4,tab:brown
149,72,1,tab:brown
149,76,4,tab:brown
149,84,4,tab:brown
149,86,4,tab:brown
149,91,8,tab:brown
149,92,4,tab:brown
149,95,6,tab:brown
149,101,2,tab:brown
149,108,6,tab:brown
149,109,3,tab:brown
149,118,2,tab:brown
149,138,2,tab:brown
149,143,4,tab:brown
149,144,6,tab:brown
149,145,2,tab:brown
149,147,1,tab:brown
149,150,3,tab:brown
149,154,4,tab:brown
149,157,3,tab:brown
150,1,1,tab:brown
150,5,1,tab:brown
150,7,2,tab:brown
150,9,2,tab:brown
150,11,5,tab:brown
150,13,5,tab:brown
150,15,1,tab:brown
150,24,4,tab:brown
150,30,2,tab:brown
150,31,2,tab:brown
150,36,2,tab:brown
150,38,2,tab:brown
150,39,1,tab:brown
150,40,2,tab:brown
150,41,2,tab:brown
150,42,4,tab:brown
150,43,1,tab:brown
150,47,2,tab:brown
150,59,4,tab:brown
150,64,6,tab:brown
150,65,3,tab:brown
150,66,2,tab:brown
150,76,2,tab:brown
150,80,3,tab:brown
150,84,1,tab:brown
150,86,3,tab:brown
150,92,1,tab:brown
150,94,1,tab:brown
150,101,2,tab:brown
150,103,1,tab:brown
150,108,2,tab:brown
150,119,1,tab:brown
150,126,1,tab:brown
150,128,2,tab:brown
150,138,1,tab:brown
150,139,1,tab:brown
150,143,4,tab:brown
150,144,2,tab:brown
150,145,1,tab:brown
150,147,3,tab:brown
150,157,4,tab:brown
150,165,2,tab:brown
151,8,3,tab:purple
151,16,5,tab:purple
151,34,3,tab:purple
151,45,7,tab:purple
151,49,2,tab:purple
151,51,1,tab:purple
151,69,2,tab:purple
151,81,5,tab:purple
151,83,6,tab:purple
151,93,5,tab:purple
151,104,2,tab:purple
151,111,2,tab:purple
151,130,1,tab:purple
151,140,3,tab:purple
151,153,1,tab:purple
151,156,1,tab:purple
151,163,4,tab:purple
151,169,2,tab:purple
152,79,7,tab:orange
152,130,10,tab:orange
152,135,10,tab:orange
152,142,14,tab:orange
152,159,5,tab:orange
152,161,6,tab:orange
152,181,4,tab:orange
153,45,2,tab:purple
153,51,2,tab:purple
153,69,5,tab:purple
153,81,2,tab:purple
153,83,4,tab:purple
153,85,2,tab:purple
153,93,1,tab:purple
153,104,2,tab:purple
153,125,2,tab:purple
153,140,10,tab:purple
153,148,12,tab:purple
153,151,7,tab:purple
153,156,2,tab:purple
153,163,1,tab:purple
153,168,1,tab:purple
153,169,5,tab:purple
153,170,5,tab:purple
153,173,1,tab:purple
154,7,2,tab:brown
154,9,3,tab:brown
154,11,1,tab:brown
154,13,3,tab:brown
154,15,2,tab:brown
154,21,1,tab:brown
154,24,1,tab:brown
154,25,2,tab:brown
154,26,1,tab:brown
154,27,6,tab:brown
154,31,3,tab:brown
154,38,1,tab:brown
154,41,4,tab:brown
154,42,3,tab:brown
154,43,5,tab:brown
154,47,3,tab:brown
154,50,1,tab:brown
154,63,1,tab:brown
154,64,3,tab:brown
154,65,2,tab:brown
154,76,4,tab:brown
154,84,1,tab:brown
154,86,1,tab:brown
154,94,2,tab:brown
154,95,3,tab:brown
154,101,2,tab:brown
154,108,4,tab:brown
154,118,6,tab:brown
154,139,3,tab:brown
154,143,5,tab:brown
154,144,4,tab:brown
154,147,2,tab:brown
154,149,1,tab:brown
154,157,1,tab:brown
155,29,2,tab:pink
155,44,1,tab:pink
155,53,4,tab:pink
155,54,6,tab:pink
155,55,3,tab:pink
155,56,7,tab:pink
155,58,5,tab:pink
155,60,9,tab:pink
155,61,4,tab:pink
155,68,2,tab:pink
155,70,1,tab:pink
155,71,3,tab:pink
155,77,7,tab:pink
155,78,1,tab:pink
155,82,1,tab:pink
155,89,1,tab:pink
155,100,4,tab:pink
155,105,2,tab:pink
155,106,6,tab:pink
155,114,2,tab:pink
155,115,2,tab:pink
155,116,1,tab:pink
155,121,2,tab:pink
155,133,1,tab:pink
155,134,1,tab:pink
155,136,1,tab:pink
155,158,1,tab:pink
155,171,3,tab:pink
155,176,1,tab:pink
155,177,1,tab:pink
156,34,2,tab:purple
156,45,8,tab:purple
156,51,1,tab:purple
156,69,6,tab:purple
156,83,8,tab:purple
156,85,5,tab:purple
156,93,6,tab:purple
156,111,4,tab:purple
156,125,3,tab:purple
156,140,2,tab:purple
156,148,1,tab:purple
156,151,4,tab:purple
156,153,4,tab:purple
156,163,6,tab:purple
156,168,4,tab:purple
156,169,2,tab:purple
156,170,2,tab:purple
156,173,4,tab:purple
157,7,4,tab:brown
157,9,2,tab:brown
157,11,1,tab:brown
157,13,1,tab:brown
157,15,2,tab:brown
157,21,3,tab:brown
157,22,2,tab:brown
157,24,2,tab:brown
157,25,2,tab:brown
157,26,5,tab:brown
157,27,4,tab:brown
157,30,3,tab:brown
157,31,8,tab:brown
157,42,2,tab:brown
157,43,3,tab:brown
157,47,4,tab:brown
157,48,3,tab:brown
157,50,3,tab:brown
157,59,1,tab:brown
157,63,2,tab:brown
157,65,1,tab:brown
157,86,3,tab:brown
157,91,2,tab:brown
157,92,1,tab:brown
157,95,2,tab:brown
157,101,6,tab:brown
157,108,2,tab:brown
157,118,2,tab:brown
157,128,1,tab:brown
157,138,2,tab:brown
157,143,4,tab:brown
157,144,1,tab:brown
157,145,2,tab:brown
157,147,2,tab:brown
157,150,1,tab:brown
157,165,1,tab:brown
158,17,1,tab:pink
158,29,1,tab:pink
158,53,2,tab:pink
158,54,2,tab:pink
158,55,5,tab:pink
158,56,8,tab:pink
158,58,2,tab:pink
158,60,5,tab:pink
158,61,2,tab:pink
158,68,3,tab:pink
158,71,5,tab:pink
158,75,6,tab:pink
158,77,3,tab:pink
158,78,2,tab:pink
158,96,1,tab:pink
158,100,5,tab:pink
158,121,1,tab:pink
158,129,3,tab:pink
158,155,3,tab:pink
158,160,3,tab:pink
158,167,2,tab:pink
158,171,2,tab:pink
158,176,1,tab:pink
158,177,2,tab:pink
158,184,2,tab:pink
159,79,9,tab:orange
159,130,16,tab:orange
159,135,9,tab:orange
159,142,11,tab:orange
159,152,10,tab:orange
159,161,5,tab:orange
159,181,3,tab:orange
160,17,1,tab:pink
160,44,3,tab:pink
160,46,3,tab:pink
160,53,4,tab:pink
160,54,3,tab:pink
160,55,10,tab:pink
160,56,1,tab:pink
160,58,2,tab:pink
160,61,2,tab:pink
160,71,2,tab:pink
160,75,3,tab:pink
160,77,6,tab:pink
160,78,1,tab:pink
160,82,2,tab:pink
160,100,2,tab:pink
160,105,2,tab:pink
160,106,4,tab:pink
160,114,1,tab:pink
160,129,1,tab:pink
160,136,1,tab:pink
160,158,4,tab:pink
160,162,2,tab:pink
160,176,3,tab:pink
160,177,4,tab:pink
161,75,1,tab:orange
161,79,4,tab:orange
161,130,11,tab:orange
161,135,18,tab:orange
161,142,10,tab:orange
161,152,15,tab:orange
161,159,11,tab:orange
161,180,1,tab:orange
161,181,8,tab:orange
162,17,2,tab:pink
162,29,1,tab:pink
162,37,1,tab:pink
162,39,1,tab:pink
162,44,2,tab:pink
162,46,1,tab:pink
162,53,2,tab:pink
162,55,6,tab:pink
162,57,1,tab:pink
162,58,2,tab:pink
162,60,2,tab:pink
162,61,10,tab:pink
162,68,2,tab:pink
162,71,5,tab:pink
162,75,5,tab:pink
162,77,12,tab:pink
162,78,3,tab:pink
162,87,1,tab:pink
162,96,1,tab:pink
162,100,1,tab:pink
162,106,4,tab:pink
162,115,2,tab:pink
162,116,1,tab:pink
162,129,2,tab:pink
162,134,2,tab:pink
162,155,3,tab:pink
162,158,2,tab:pink
162,160,4,tab:pink
162,164,1,tab:pink
162,167,2,tab:pink
162,171,2,tab:pink
162,176,6,tab:pink
162,177,7,tab:pink
162,184,2,tab:pink
163,8,2,tab:purple
163,16,3,tab:purple
163,34,1,tab:purple
163,45,4,tab:purple
163,69,6,tab:purple
163,81,1,tab:purple
163,83,2,tab:purple
163,85,1,tab:purple
163,93,4,tab:purple
163,104,1,tab:purple
163,111,2,tab:purple
163,125,4,tab:purple
163,140,3,tab:purple
163,148,1,tab:purple
163,151,8,tab:purple
163,153,2,tab:purple
163,156,3,tab:purple
163,168,1,tab:purple
163,169,2,tab:purple
163,173,2,tab:purple
164,17,8,tab:pink
164,29,3,tab:pink
164,44,3,tab:pink
164,46,1,tab:pink
164,54,1,tab:pink
164,55,2,tab:pink
164,58,2,tab:pink
164,60,2,tab:pink
164,61,4,tab:pink
164,70,3,tab:pink
164,71,2,tab:pink
164,75,5,tab:pink
164,77,6,tab:pink
164,78,1,tab:pink
164,87,3,tab:pink
164,89,1,tab:pink
164,100,1,tab:pink
164,105,9,tab:pink
164,106,2,tab:pink
164,114,9,tab:pink
164,115,4,tab:pink
164,116,3,tab:pink
164,133,1,tab:pink
164,136,2,tab:pink
164,162,2,tab:pink
164,167,1,tab:pink
164,171,2,tab:pink
164,174,1,tab:pink
164,182,1,tab:pink
164,184,2,tab:pink
165,7,3,tab:brown
165,9,2,tab:brown
165,13,7,tab:brown
165,21,4,tab:brown
165,22,3,tab:brown
165,24,6,tab:brown
165,25,4,tab:brown
165,26,7,tab:brown
165,28,6,tab:brown
165,30,2,tab:brown
165,38,7,tab:brown
165,41,2,tab:brown
165,42,5,tab:brown
165,43,4,tab:brown
165,47,5,tab:brown
165,48,1,tab:brown
165,50,2,tab:brown
165,63,3,tab:brown
165,64,3,tab:brown
165,65,5,tab:brown
165,72,1,tab:brown
165,76,1,tab:brown
165,86,1,tab:brown
165,95,2,tab:brown
165,101,1,tab:brown
165,108,2,tab:brown
165,118,8,tab:brown
165,132,1,tab:brown
165,138,1,tab:brown
165,139,4,tab:brown
165,150,2,tab:brown
165,154,1,tab:brown
166,8,2,tab:purple
166,16,14,tab:purple
166,34,1,tab:purple
166,45,1,tab:purple
166,49,11,tab:purple
166,51,18,tab:purple
166,69,1,tab:purple
166,81,14,tab:purple
166,83,4,tab:purple
166,85,15,tab:purple
166,111,5,tab:purple
166,125,2,tab:purple
166,140,2,tab:purple
166,151,1,tab:purple
166,163,1,tab:purple
167,17,2,tab:pink
167,29,4,tab:pink
167,44,7,tab:pink
167,46,2,tab:pink
167,53,2,tab:pink
167,54,1,tab:pink
167,55,3,tab:pink
167,56,1,tab:pink
167,58,3,tab:pink
167,60,4,tab:pink
167,61,2,tab:pink
167,68,4,tab:pink
167,71,2,tab:pink
167,75,1,tab:pink
167,78,2,tab:pink
167,82,6,tab:pink
167,87,1,tab:pink
167,89,3,tab:pink
167,105,2,tab:pink
167,106,5,tab:pink
167,115,1,tab:pink
167,116,1,tab:pink
167,121,2,tab:pink
167,133,1,tab:pink
167,134,2,tab:pink
167,162,1,tab:pink
167,164,2,tab:pink
167,171,1,tab:pink
167,174,1,tab:pink
168,16,1,tab:purple
168,34,4,tab:purple
168,45,12,tab:purple
168,51,1,tab:purple
168,69,6,tab:purple
168,81,1,tab:purple
168,83,2,tab:purple
168,85,2,tab:purple
168,93,3,tab:purple
168,111,2,tab:purple
168,140,1,tab:purple
168,148,2,tab:purple
168,151,3,tab:purple
168,153,2,tab:purple
168,156,1,tab:purple
168,163,4,tab:purple
168,166,3,tab:purple
168,169,3,tab:purple
168,170,1,tab:purple
168,173,4,tab:purple
169,8,2,tab:purple
169,16,1,tab:purple
169,34,1,tab:purple
169,45,12,tab:purple
169,51,3,tab:purple
169,69,6,tab:purple
169,83,5,tab:purple
169,93,2,tab:purple
169,104,2,tab:purple
169,125,1,tab:purple
169,140,4,tab:purple
169,148,3,tab:purple
169,151,3,tab:purple
169,153,1,tab:purple
169,156,2,tab:purple
169,163,3,tab:purple
169,168,2,tab:purple
169,170,2,tab:purple
170,8,2,tab:purple
170,45,1,tab:purple
170,69,1,tab:purple
170,81,3,tab:purple
170,83,2,tab:purple
170,85,1,tab:purple
170,93,2,tab:purple
170,104,3,tab:purple
170,125,4,tab:purple
170,140,11,tab:purple
170,148,9,tab:purple
170,151,6,tab:purple
170,153,14,tab:purple
170,156,4,tab:purple
170,163,8,tab:purple
170,166,4,tab:purple
170,168,5,tab:purple
170,169,1,tab:purple
170,173,2,tab:purple
171,17,1,tab:pink
171,29,2,tab:pink
171,44,3,tab:pink
171,53,3,tab:pink
171,54,5,tab:pink
171,55,4,tab:pink
171,56,3,tab:pink
171,58,7,tab:pink
171,60,8,tab:pink
171,61,3,tab:pink
171,71,2,tab:pink
171,75,4,tab:pink
171,77,4,tab:pink
171,82,2,tab:pink
171,89,2,tab:pink
171,96,1,tab:pink
171,100,3,tab:pink
171,105,1,tab:pink
171,106,5,tab:pink
171,115,2,tab:pink
171,116,1,tab:pink
171,121,4,tab:pink
171,129,3,tab:pink
171,133,1,tab:pink
171,155,3,tab:pink
171,158,2,tab:pink
171,160,2,tab:pink
171,167,1,tab:pink
171,174,1,tab:pink
172,0,1,tab:blue
172,2,1,tab:blue
172,5,1,tab:blue
172,12,3,tab:blue
172,18,3,tab:blue
172,20,4,tab:blue
172,29,1,tab:blue
172,33,3,tab:blue
172,36,7,tab:blue
172,37,8,tab:blue
172,39,1,tab:blue
172,40,3,tab:blue
172,58,1,tab:blue
172,61,1,tab:blue
172,68,2,tab:blue
172,71,1,tab:blue
172,74,2,tab:blue
172,79,3,tab:blue
172,80,6,tab:blue
172,88,2,tab:blue
172,99,1,tab:blue
172,102,3,tab:blue
172,119,3,tab:blue
172,124,2,tab:blue
172,126,1,tab:blue
172,150,2,tab:blue
172,183,2,tab:blue
173,8,2,tab:purple
173,16,2,tab:purple
173,34,1,tab:purple
173,45,6,tab:purple
173,51,1,tab:purple
173,69,3,tab:purple
173,81,2,tab:purple
173,83,3,tab:purple
173,85,1,tab:purple
173,93,3,tab:purple
173,111,2,tab:purple
173,125,16,tab:purple
173,148,5,tab:purple
173,153,2,tab:purple
173,156,4,tab:purple
173,160,1,tab:purple
173,163,1,tab:purple
173,168,5,tab:purple
173,169,1,tab:purple
174,17,8,tab:pink
174,23,1,tab:pink
174,44,3,tab:pink
174,46,1,tab:pink
174,54,5,tab:pink
174,55,2,tab:pink
174,56,4,tab:pink
174,58,2,tab:pink
174,60,1,tab:pink
174,70,2,tab:pink
174,75,1,tab:pink
174,78,1,tab:pink
174,87,7,tab:pink
174,89,2,tab:pink
174,105,4,tab:pink
174,106,2,tab:pink
174,114,4,tab:pink
174,115,5,tab:pink
174,116,1,tab:pink
174,120,3,tab:pink
174,121,3,tab:pink
174,129,1,tab:pink
174,133,1,tab:pink
174,134,1,tab:pink
174,136,2,tab:pink
174,155,1,tab:pink
174,164,3,tab:pink
174,171,1,tab:pink
174,175,1,tab:pink
174,176,1,tab:pink
174,182,3,tab:pink
175,17,3,tab:pink
175,44,2,tab:pink
175,46,4,tab:pink
175,56,2,tab:pink
175,58,2,tab:pink
175,60,1,tab:pink
175,61,4,tab:pink
175,68,2,tab:pink
175,70,2,tab:pink
175,77,2,tab:pink
175,78,2,tab:pink
175,87,6,tab:pink
175,89,1,tab:pink
175,105,2,tab:pink
175,106,2,tab:pink
175,114,3,tab:pink
175,115,1,tab:pink
175,116,8,tab:pink
175,120,9,tab:pink
175,131,1,tab:pink
175,133,3,tab:pink
175,134,2,tab:pink
175,136,2,tab:pink
175,158,1,tab:pink
175,164,2,tab:pink
175,167,5,tab:pink
175,174,2,tab:pink
175,176,1,tab:pink
175,182,3,tab:pink
176,30,1,tab:pink
176,53,4,tab:pink
176,55,10,tab:pink
176,58,4,tab:pink
176,60,4,tab:pink
176,71,5,tab:pink
176,75,5,tab:pink
176,77,7,tab:pink
176,78,1,tab:pink
176,82,1,tab:pink
176,96,1,tab:pink
176,100,2,tab:pink
176,105,1,tab:pink
176,106,1,tab:pink
176,115,2,tab:pink
176,121,2,tab:pink
176,129,2,tab:pink
176,133,2,tab:pink
176,136,1,tab:pink
176,155,1,tab:pink
176,158,4,tab:pink
176,160,2,tab:pink
176,162,3,tab:pink
176,167,1,tab:pink
176,174,1,tab:pink
176,177,1,tab:pink
177,17,1,tab:pink
177,29,1,tab:pink
177,44,2,tab:pink
177,46,1,tab:pink
177,53,4,tab:pink
177,54,1,tab:pink
177,55,10,tab:pink
177,56,3,tab:pink
177,58,2,tab:pink
177,60,1,tab:pink
177,71,2,tab:pink
177,75,4,tab:pink
177,77,9,tab:pink
177,96,3,tab:pink
177,100,2,tab:pink
177,106,1,tab:pink
177,115,2,tab:pink
177,129,1,tab:pink
177,158,7,tab:pink
177,160,5,tab:pink
177,162,1,tab:pink
177,164,1,tab:pink
177,176,3,tab:pink
177,184,1,tab:pink
178,107,41,tab:red
178,112,45,tab:red
178,179,1,tab:red
179,11,2,tab:brown
179,15,2,tab:brown
179,21,2,tab:brown
179,24,2,tab:brown
179,30,2,tab:brown
179,31,4,tab:brown
179,42,2,tab:brown
179,48,2,tab:brown
179,50,1,tab:brown
179,59,4,tab:brown
179,64,2,tab:brown
179,65,2,tab:brown
179,66,2,tab:brown
179,76,6,tab:brown
179,91,2,tab:brown
179,92,2,tab:brown
179,94,2,tab:brown
179,107,4,tab:brown
179,112,2,tab:brown
179,132,1,tab:brown
179,144,1,tab:brown
179,145,2,tab:brown
179,147,6,tab:brown
179,154,4,tab:brown
180,0,7,tab:blue
180,2,9,tab:blue
180,4,8,tab:blue
180,5,1,tab:blue
180,12,10,tab:blue
180,23,7,tab:blue
180,32,2,tab:blue
180,33,3,tab:blue
180,39,2,tab:blue
180,73,2,tab:blue
180,97,5,tab:blue
180,99,5,tab:blue
180,117,1,tab:blue
180,122,1,tab:blue
180,124,2,tab:blue
180,127,9,tab:blue
180,141,1,tab:blue
180,146,2,tab:blue
181,2,1,tab:orange
181,79,1,tab:orange
181,130,11,tab:orange
181,135,11,tab:orange
181,142,4,tab:orange
181,152,9,tab:orange
181,159,9,tab:orange
181,161,8,tab:orange
182,17,3,tab:pink
182,29,2,tab:pink
182,46,3,tab:pink
182,53,1,tab:pink
182,54,2,tab:pink
182,55,1,tab:pink
182,56,1,tab:pink
182,61,2,tab:pink
182,68,2,tab:pink
182,70,2,tab:pink
182,78,3,tab:pink
182,87,7,tab:pink
182,96,3,tab:pink
182,100,2,tab:pink
182,105,6,tab:pink
182,106,1,tab:pink
182,114,1,tab:pink
182,115,6,tab:pink
182,116,2,tab:pink
182,120,1,tab:pink
182,121,2,tab:pink
182,133,1,tab:pink
182,136,2,tab:pink
182,158,1,tab:pink
182,160,3,tab:pink
182,164,4,tab:pink
182,171,1,tab:pink
182,174,2,tab:pink
182,177,2,tab:pink
183,0,1,tab:blue
183,1,1,tab:blue
183,2,1,tab:blue
183,5,3,tab:blue
183,18,3,tab:blue
183,20,2,tab:blue
183,32,4,tab:blue
183,33,1,tab:blue
183,37,2,tab:blue
183,39,1,tab:blue
183,40,3,tab:blue
183,57,4,tab:blue
183,74,2,tab:blue
183,79,2,tab:blue
183,80,2,tab:blue
183,88,1,tab:blue
183,102,2,tab:blue
183,119,3,tab:blue
183,124,1,tab:blue
183,126,1,tab:blue
183,131,2,tab:blue
183,141,1,tab:blue
183,172,1,tab:blue
184,17,1,tab:pink
184,53,5,tab:pink
184,54,1,tab:pink
184,55,3,tab:pink
184,56,2,tab:pink
184,60,2,tab:pink
184,61,6,tab:pink
184,71,3,tab:pink
184,75,1,tab:pink
184,77,2,tab:pink
184,78,1,tab:pink
184,82,1,tab:pink
184,96,5,tab:pink
184,100,1,tab:pink
184,105,2,tab:pink
184,115,2,tab:pink
184,116,3,tab:pink
184,121,5,tab:pink
184,134,1,tab:pink
184,155,1,tab:pink
184,158,4,tab:pink
184,160,3,tab:pink
184,162,1,tab:pink
